Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1oaaSrDJimABpOdCEbw2DJ,"No Ordinary Love","Love Deluxe","Sade",1992-10-26,440466,76,false,,2023-01-19T04:09:12Z,"","Epic",0.629,0.364,11,-12.259,0,0.038,0.467,0.0204,0.0941,0.701,166.266,4
spotify:track:2KYJkrhsEOmyUgeFPCHvkD,"Corazón Sin Cara - 2.0","Corazón Sin Cara (2.0)","Prince Royce",2022-12-02,210118,39,false,,2023-01-18T02:50:24Z,"bachata,latin","Sony Music Latin",0.732,0.691,11,-3.955,1,0.0356,0.282,0,0.145,0.895,126.96,4
spotify:track:4ggiDYAkJ7Yk8d5xOr7Xjo,"Me Niego (feat. Ozuna & Wisin)","Ahora","Reik;Ozuna;Wisin",2019-05-31,221653,76,false,,2023-01-15T20:49:37Z,"latin pop,reggaeton,trap latino,latin,urbano latino","Columbia",0.777,0.782,0,-4.435,0,0.0907,0.0505,0,0.64,0.773,94.023,4
spotify:track:4pSPdbxUCMSJq2SAJmS7CK,"Admv - (Bachata Version)","Admv - (Bachata Version)","DJ Khalid;Mr. Don",2020-05-13,182857,0,false,,2023-01-12T18:09:55Z,"bachata,kizomba","Dj Khalid & Mr.Don",0.749,0.711,9,-5.37,1,0.0267,0.486,0.000103,0.118,0.643,105.024,4
spotify:track:55ITOMaNpLCEWdU0EJzCNw,"Vanidosa","Bachata Playlist","Prophex",2020-12-11,209517,17,false,,2023-01-12T00:33:04Z,"bachata","Bachata Gang",0.869,0.911,10,-4.458,0,0.0488,0.158,0,0.0654,0.972,145.058,4
spotify:track:1M2hh7wagrapCzP2nEoVpX,"Caramelo - Bachata Version","Perfect Mistakes","DJ Tronky;Marco Puma",2021-06-23,176666,34,false,,2023-01-12T00:28:20Z,"bachata","iLatin Music",0.734,0.822,6,-5.047,1,0.0514,0.524,0,0.0875,0.676,107.971,4
spotify:track:3RD0PGolM0mETGHaprwgMn,"Culpables","Culpables","Manuel Turizo",2018-07-26,233929,61,false,,2023-01-12T00:28:04Z,"reggaeton,pop urbano,colombian pop,latin","Sony Music Latin/La Industria",0.573,0.31,3,-11.134,1,0.296,0.94,0.00000565,0.198,0.764,177.601,4
spotify:track:2r2J16YsYrCvNzE8aLxrOv,"Cobardes Al Amar - Bachata Version","Cobardes Al Amar (Bachata Version)","Kevz;DJ Clau",2022-01-13,236328,37,false,,2023-01-12T00:27:49Z,"bachata","KVN RECORDS",0.77,0.688,9,-7.391,1,0.0329,0.602,0.0000936,0.0511,0.785,119.972,4
spotify:track:5HuBcAvIYbbEJD966HVCsf,"Desde Mis Ojos - Bachata Cover","Desde Mis Ojos (Bachata Cover)","Montelier",2022-03-23,189000,0,false,,2023-01-12T00:27:36Z,"bachata","Montelier",0.763,0.858,1,-2.35,1,0.0777,0.329,0,0.0713,0.757,105.037,4
spotify:track:0TWZ1c20IQABWFcacppU2J,"Hawai - Bachata Versión","Hawai (Bachata Versión)","DJ Ramon;Jhonny Evidence",2020-09-18,171594,0,false,,2023-01-12T00:26:04Z,"bachata","EQS Musica",0.834,0.635,9,-8.746,1,0.0385,0.176,0.00000435,0.15,0.629,115.018,4
spotify:track:22iCMlT0xYryKNnz4X5Vwn,"Solo Conmigo","Fórmula, Vol. 3","Romeo Santos",2022-09-01,254914,69,false,,2023-01-12T00:25:18Z,"bachata,latin","Sony Music Latin",0.855,0.856,2,-1.948,1,0.0455,0.199,0,0.0824,0.922,122.976,4
spotify:track:4YcCRmmy0B6aBlaA5Nwdux,"Por Favor","Tiempo","24 Horas",2016-08-05,223190,0,false,,2023-01-12T00:21:26Z,"bachata","La Oreja Media Group, Inc.",0.768,0.867,11,-4.127,0,0.0964,0.475,0,0.0725,0.963,127.043,4
spotify:track:0ENJau4sApIng7RxuoQiey,"Soltera","Oasis Temptation's","Chris Paradise",2020-08-01,160272,4,false,,2023-01-12T00:15:46Z,"bachata","21 MUSIC IMPERATORƎ",0.821,0.568,1,-6.826,1,0.0341,0.735,0.00000185,0.128,0.741,109.992,4
spotify:track:33cF8aTmGJ6TsEf23uqGIN,"LOKERA","SATURNO","Rauw Alejandro;Lyanno;Brray",2022-11-11,197101,0,true,,2023-01-11T18:43:16Z,"reggaeton,trap latino,urbano latino,latin","Sony Music Latin/Duars Entertainment",0.836,0.826,11,-2.66,0,0.0461,0.213,0.00000603,0.0814,0.579,102.025,4
spotify:track:0hdwByRwt345Z5nbtkFZc5,"Monument Valley","Monument Valley","Leviro",2020-12-11,121489,42,false,,2023-01-11T16:56:14Z,"tropical house","We Are Diamond",0.694,0.419,7,-12.079,1,0.0507,0.486,0.0000106,0.122,0.165,96.964,4
spotify:track:4NiJwA7ISXCQKWquZHWohW,"Is It Okay","Is It Okay","Leviro;Linus Bruhn",2021-06-25,140223,30,false,,2023-01-11T16:54:46Z,"tropical house","We Are Diamond",0.561,0.443,7,-12.278,1,0.0516,0.751,0.000349,0.712,0.374,112.002,4
spotify:track:4rLVsInGwwMytBFC1hCmT1,"Let Us Drive","Let Us Drive","Leviro;Linus Bruhn",2021-09-03,120505,42,false,,2023-01-11T16:54:42Z,"tropical house","We Are Diamond",0.756,0.478,0,-10.306,1,0.0881,0.335,0.0000595,0.366,0.566,115,4
spotify:track:3CeKc83EsgRPItgvlDHo5B,"Head In The Clouds","Changes - EP","Hayd",2021-09-17,184559,60,false,,2023-01-05T21:37:47Z,"","Interscope Records",0.778,0.134,4,-17.927,1,0.0506,0.967,0.00352,0.0936,0.287,116.078,4
spotify:track:4Toh8quWdvfkOAYIPXzWAe,"Las Cosas Pequeñas","Phase II","Prince Royce",2012,215680,60,false,,2023-01-05T00:17:48Z,"bachata,latin","Sony Music Latin",0.759,0.731,8,-6.052,1,0.0279,0.136,0,0.159,0.854,128.026,4
spotify:track:4BRG6SROw2Oza2fGZfds6l,"La Serpiente","La Serpiente","Ralphy Dreamz;Luis Vargas",2020-10-16,255572,21,false,,2023-01-05T00:17:13Z,"bachata,merengue","2020 ParkEastMusic LLC",0.779,0.837,5,-4.271,0,0.0325,0.216,0.0000373,0.177,0.907,131.012,4
spotify:track:2UxCHjxmGN6X4oiBfWKM0c,"Perfume","Pilot (Extended Version)","Chavi Leons",2022-04-08,192506,23,false,,2023-01-05T00:13:04Z,"bachata","Human Re Sources",0.765,0.637,8,-5.485,1,0.0494,0.234,0,0.32,0.81,135.01,4
spotify:track:1Gxr5RquVDikoWOruiAdPh,"Veterana","Veterana","Elvis Martinez;Prince Royce",2021-12-02,194599,39,false,,2023-01-05T00:03:42Z,"bachata,merengue,latin","Joch Entertainment / WK Records",0.788,0.769,1,-4.31,0,0.0418,0.629,0.00000139,0.0956,0.949,126.956,4
spotify:track:0uLwWjN1KFO678WNJcZDkw,"Llévame Contigo","Fórmula Vol. 1 (Deluxe Edition)","Romeo Santos",2012-08-28,226400,78,false,,2023-01-04T17:09:18Z,"bachata,latin","Sony Music Latin",0.813,0.694,7,-5.092,0,0.0319,0.602,0.00000137,0.0919,0.92,119.079,4
spotify:track:4XEXrp37kZXpQTB2r5vWbS,"Canalla","Utopia","Romeo Santos;El Chaval de la Bachata",2019-04-05,226681,60,false,,2023-01-04T17:05:52Z,"bachata,latin,merengue","Sony Music Latin",0.878,0.875,11,-1.457,0,0.0452,0.146,0,0.145,0.903,130.019,4
spotify:track:7D7EH7MGyNHWSkqrszerI1,"BEBÉ","BEBÉ","Camilo;El Alfa",2020-11-25,198706,59,false,,2023-01-04T16:50:52Z,"colombian pop,pop urbano,dembow,urbano latino,latin","Sony Music Latin",0.862,0.72,4,-4.048,1,0.0379,0.487,0.00000119,0.0604,0.965,129.972,4
spotify:track:6ZfFGu0X3w8tUTO7vehr2w,"Sweet Escape","Sweet Escape","Tim Olsson",2022-02-11,146339,29,false,,2022-12-31T18:21:48Z,"","Chillout Tales",0.585,0.669,5,-9.694,0,0.0497,0.0881,0.562,0.0921,0.0845,113.959,4
spotify:track:7DuIkFVdUdeyrIF5ucvW9a,"Tell Me When","Tell Me When","MNTN RVR;Jane Good;Lisa Rowe",2022-01-14,133938,44,false,,2022-12-31T18:08:40Z,"lounge","Soave Records",0.676,0.394,9,-14.783,1,0.0383,0.413,0.0000221,0.107,0.163,112.93,4
spotify:track:5H4s0E08rg6xIOl4hELDVr,"Joshua Tree","Joshua Tree","Leviro",2021-03-19,120745,44,false,,2022-12-31T18:05:37Z,"tropical house","We Are Diamond",0.705,0.5,7,-9.477,0,0.0326,0.0199,0.0000138,0.509,0.291,113.955,4
spotify:track:18hnXK4HWm3BxT8QijiJVO,"Morir Solo","Morir Solo","Prince Royce",2019-08-30,242342,47,false,,2022-12-30T22:32:41Z,"bachata,latin","Sony Music Latin",0.78,0.779,6,-3.369,0,0.0318,0.246,0,0.298,0.903,119.982,4
spotify:track:4lWfEnlvscPPfPgejZsFKh,"Veneno - Ao Vivo","Buteco in Boston, Vol. 3 (Ao Vivo)","Gusttavo Lima;Prince Royce",2021-11-25,205683,0,false,,2022-12-30T22:30:53Z,"sertanejo,sertanejo universitário,arrocha,agronejo,piseiro,forró,bachata,latin","Sony Music Entertainment",0.729,0.927,1,-2.112,0,0.0459,0.151,0,0.804,0.833,125.014,4
spotify:track:1RFWaEBbwIZV6ZcpuZzZC8,"Pegaíto","Pegaíto","Jhosy",2022-11-25,155994,22,false,,2022-12-30T22:24:35Z,"latin afrobeats,champeta","Sony Music Latin",0.8,0.724,1,-3.171,1,0.0405,0.131,0,0.113,0.797,121.058,4
spotify:track:3DGvNJcyicD4gHoVEvH86P,"Suegra","Fórmula, Vol. 3","Romeo Santos",2022-09-01,224481,53,false,,2022-12-30T22:21:46Z,"bachata,latin","Sony Music Latin",0.84,0.863,1,-2.979,1,0.0433,0.0981,0.0000221,0.0805,0.96,122.997,4
spotify:track:07p0kLnvfQQ2bLujHyzSGK,"Rechazame","Prince Royce","Prince Royce",2010,223200,78,false,,2022-12-30T22:21:21Z,"bachata,latin","Sony Music Latin",0.73,0.867,7,-1.946,1,0.0325,0.0749,0.00000681,0.0712,0.929,130.02,4
spotify:track:2zLr16riiwfb2VMQj4JmPt,"Quítame El Teléfono - Versión Salsa","Quítame El Teléfono (Versión Salsa)","Makano;Josimar y Su Yambú;Boris Silva",2022-11-18,191160,0,false,,2022-12-30T22:16:47Z,"reggaeton,salsa,timba","Latin Premier",0.542,0.93,1,-3.128,1,0.0574,0.12,0.00004,0.116,0.719,186.098,4
spotify:track:4rmIfFUZhhi9sS5IYtpkXw,"Give Yourself A Try","A Brief Inquiry Into Online Relationships","The 1975",2018-11-30,196588,55,true,,2022-12-21T16:36:04Z,"","Polydor Records",0.333,0.786,11,-5.002,1,0.0592,0.0000313,0,0.518,0.903,182.947,4
spotify:track:64fwanXDvwmsQrLsDSVHMv,"Crazy","Crazy","Lost Frequencies;Zonderling",2017-11-24,153391,62,false,,2022-12-19T19:27:43Z,"tropical house,future house","Found Frequencies",0.765,0.762,11,-5.069,0,0.123,0.42,0.0000858,0.104,0.444,114.975,4
spotify:track:3rb0tMq42WfggucPm0HHkA,"Bad Memories (feat. Elley Duhé & FAST BOY)","Bad Memories (feat. Elley Duhé & FAST BOY)","MEDUZA;James Carter;Elley Duhé;FAST BOY",2022-07-22,148629,69,false,,2022-12-19T19:26:59Z,"","Universal-Island Records Ltd.",0.607,0.767,5,-6.069,0,0.0474,0.118,0,0.122,0.662,123.998,3
spotify:track:408G7co3LC8uM5pMTldO4X,"Scared to Be Lonely - Loud Luxury Remix","Scared To Be Lonely Remixes Vol. 2","Martin Garrix;Dua Lipa;Loud Luxury",2017-03-24,207884,39,false,,2022-12-19T19:26:41Z,"edm,progressive house,electronica,pop","Epic Amsterdam",0.731,0.67,1,-6.78,0,0.0487,0.0172,0.00101,0.171,0.29,127.076,4
spotify:track:1MDEvpaFk2Ins7N8hGfFlA,"One Day","One Day","Martin Jensen;FAST BOY",2022-04-22,152990,50,false,,2022-12-19T19:25:20Z,"","Smash The House",0.605,0.834,8,-5.879,0,0.286,0.204,0,0.214,0.503,126.277,4
spotify:track:4ZWyj5whGZ3nNLwOtOLrMt,"I Want More","I Want More","Marc Benjamin",2021-02-19,129600,43,false,,2022-12-19T19:24:37Z,"slap house,big room,future house","Future House Music",0.746,0.888,1,-6.15,1,0.0726,0.0401,0.00191,0.0835,0.296,124.954,4
spotify:track:23L5CiUhw2jV1OIMwthR3S,"In the Name of Love","In the Name of Love","Martin Garrix;Bebe Rexha",2016-07-29,198815,81,false,,2022-12-19T19:24:13Z,"edm,progressive house,electronica","Epic Amsterdam",0.501,0.519,4,-5.88,0,0.0409,0.109,0,0.454,0.168,133.99,4
spotify:track:4sFzG7iUlyPmuyASCkre9A,"Hair Down (feat. Kendrick Lamar)","Chasing Summer","SiR;Kendrick Lamar",2019-08-30,216933,0,true,,2022-12-17T17:53:06Z,"alternative r&b,neo soul,hip hop,west coast hip hop","Top Dawg Entertainment/RCA Records",0.793,0.489,8,-10.984,0,0.284,0.25,0.000101,0.432,0.47,120.097,4
spotify:track:0SyxZC4wlqAwf20cHE6Xon,"Bulletproof","Bulletproof","La Roux;GAMPER & DADONI",2021-05-21,162213,70,false,,2022-12-16T17:30:01Z,"tropical house","Polydor Records",0.752,0.771,6,-5.95,1,0.0311,0.00341,0.0000173,0.0905,0.527,126.02,4
spotify:track:6esLMv3uuSmQ1nw2wQnqgA,"Here to Love You","Here to Love You","GAMPER & DADONI",2018-08-31,206485,48,false,,2022-12-16T17:29:22Z,"tropical house","RedGreenYellow",0.591,0.574,6,-7.553,0,0.072,0.246,0,0.216,0.404,102.985,4
spotify:track:6tDxrq4FxEL2q15y37tXT9,"Dear Mama","Me Against The World","2Pac",1995-03-14,280000,71,true,,2022-12-13T23:47:44Z,"old school hip hop,gangster rap,west coast hip hop,g-funk,hip hop","Interscope",0.773,0.54,6,-7.123,1,0.103,0.371,0,0.131,0.322,84.115,4
spotify:track:6mjhmQB61lSVhgcmOFJv9L,"Ayúdame","Fórmula, Vol. 3","Romeo Santos",2022-09-01,224425,57,false,,2022-12-10T04:37:48Z,"bachata,latin","Sony Music Latin",0.811,0.81,9,-3.748,0,0.0422,0.108,0,0.0627,0.75,124.053,4
spotify:track:6G12ZafqofSq7YtrMqUm76,"Monotonía","Monotonía","Shakira;Ozuna",2022-10-19,158804,68,false,,2022-12-06T02:39:06Z,"latin pop,reggaeton,trap latino,latin,urbano latino","Sony Music Latin",0.873,0.695,0,-4.207,0,0.0459,0.419,0.00000123,0.211,0.823,131.963,4
spotify:track:1gwj2R3KXUxzwJczPKf0Qc,"Ahi No","En ""Algo Nuevo""","Tito Rodriguez;Louie Ramirez",1977,215133,4,false,,2022-12-02T04:31:22Z,"bolero,latin jazz,mambo,salsa,son cubano,cha cha cha,afro-cuban jazz","TTH Records",0.593,0.699,9,-9.787,1,0.0363,0.777,0.00164,0.068,0.968,158.756,4
spotify:track:5MxFWjuqQIsbNWbMdMdbli,"La Jumpa","La Jumpa","Arcángel;Bad Bunny",2022-11-30,255693,74,true,,2022-12-02T04:30:49Z,"reggaeton,trap latino,urbano latino,latin","Rimas Entertainment LLC.",0.713,0.703,8,-5.769,1,0.194,0.298,0,0.321,0.576,123.06,4
spotify:track:5QTxFnGygVM4jFQiBovmRo,"(Don't Fear) The Reaper","Agents Of Fortune","Blue Öyster Cult",1976,308123,76,false,,2022-11-25T20:01:39Z,"classic rock,hard rock","Columbia",0.333,0.927,9,-8.55,0,0.0733,0.0029,0.000208,0.297,0.385,141.466,4
spotify:track:14dJexYlvd3t3XAtD1pYW1,"Oh Caroline","Being Funny In A Foreign Language","The 1975",2022-10-14,212568,27,false,,2022-11-25T00:53:18Z,"","Dirty Hit",0.646,0.85,2,-5.466,1,0.0428,0.363,0.0000401,0.0994,0.819,96.538,4
spotify:track:5hc71nKsUgtwQ3z52KEKQk,"Somebody Else","I like it when you sleep, for you are so beautiful yet so unaware of it","The 1975",2016-02-26,347520,74,true,,2022-11-25T00:33:40Z,"","The 1975 Artist Deal P/S",0.61,0.788,0,-5.724,1,0.0585,0.195,0.0142,0.153,0.472,101.045,4
spotify:track:12g9IeQzX7xECLNxz8dpb5,"I'm In Love With You","Being Funny In A Foreign Language","The 1975",2022-10-14,262623,31,true,,2022-11-25T00:28:15Z,"","Dirty Hit",0.668,0.902,2,-3.924,1,0.0386,0.169,0.0000874,0.198,0.913,119.008,4
spotify:track:1QIsVlaCz3U5GfsEJE9O8L,"Quiet Storm","Quiet Storm","Shierro",2020-11-03,124675,0,false,,2022-11-17T16:45:07Z,"lo-fi,lo-fi beats","Den Haku Lofi",0.613,0.526,7,-9.243,0,0.031,0.669,0.933,0.168,0.108,154.082,4
spotify:track:0bUYgpgrUaoFouvS0vf6qe,"Lofi Rain","Lofi Rain","Chilled Cougar;LoFi Waiter",2020-10-30,120000,0,false,,2022-11-17T02:57:49Z,"lo-fi,lo-fi hip hop","Den Haku Lofi",0.532,0.208,0,-17.916,1,0.0409,0.933,0.929,0.102,0.366,80.021,4
spotify:track:0vLj7fwt3HM36zo7HEghCL,"Alone","Black Panther: Wakanda Forever - Music From and Inspired By","Burna Boy",2022-11-04,221746,0,false,,2022-11-14T18:59:51Z,"afrobeats,afrobeat,afropop,afroswing,dancehall,afropiano","Roc Nation/Def Jam/Hollywood",0.6,0.659,4,-7.264,0,0.0542,0.176,0,0.111,0.307,89.955,4
spotify:track:6FJFO7Cdc0x9FK16ZG9tLW,"Limbo","Limbo","Jensen",2022-06-17,171428,20,false,,2022-11-12T00:16:23Z,"bachata","5 Boro Music",0.747,0.7,0,-7.287,0,0.0269,0.655,0.0000882,0.123,0.902,125.988,4
spotify:track:53rjOcc3HVPKvGG5MLYl3O,"Sweet Dreams","Sweet Dreams","Trinix;Holly Henry",2020-02-28,161652,0,false,,2022-11-11T01:08:24Z,"ambient folk","Trinix",0.72,0.656,0,-7.994,0,0.137,0.17,0.00295,0.527,0.398,121.005,4
spotify:track:5Eax0qFko2dh7Rl2lYs3bx,"Efecto","Un Verano Sin Ti","Bad Bunny",2022-05-06,213061,84,true,,2022-11-06T05:13:23Z,"reggaeton,trap latino,latin,urbano latino","Rimas Entertainment LLC",0.801,0.475,7,-8.797,0,0.0516,0.141,0.0000173,0.0639,0.234,98.047,4
spotify:track:3jgrNd3uPU1c2PFBKYsV9d,"Alewife","Immunity","Clairo",2019-08-02,213000,1,false,,2022-11-04T15:51:54Z,"bedroom pop","FADER Label",0.433,0.329,3,-13.288,1,0.0343,0.932,0.0474,0.1,0.264,102.971,4
spotify:track:6UFivO2zqqPFPoQYsEMuCc,"Bags","Immunity","Clairo",2019-08-02,260519,13,false,,2022-11-04T15:36:38Z,"bedroom pop","FADER Label",0.742,0.546,1,-7.694,1,0.0315,0.172,0.38,0.115,0.868,104.996,4
spotify:track:7B3z0ySL9Rr0XvZEAjWZzM,"Sofia","Immunity","Clairo",2019-08-02,188386,12,false,,2022-11-04T15:25:58Z,"bedroom pop","FADER Label",0.744,0.619,0,-9.805,1,0.039,0.598,0.00372,0.231,0.641,112.997,4
spotify:track:6VrQTLzzuyGIYjUDe4kAZk,"Un Coco","Un Verano Sin Ti","Bad Bunny",2022-05-06,196412,82,true,,2022-11-03T20:55:54Z,"reggaeton,trap latino,latin,urbano latino","Rimas Entertainment LLC",0.839,0.69,11,-4.464,1,0.0615,0.207,0.00000833,0.176,0.744,151.991,4
spotify:track:4qwyBYtcpxFwasfXjmxgWj,"Better Moments","30% Off! (Now With 25% More!)","Best Frenz;Joywave",2021-02-19,262640,37,false,,2022-10-31T18:43:21Z,"","Best Frenz",0.656,0.79,9,-5.64,0,0.0407,0.000541,0.135,0.692,0.46,112.017,4
spotify:track:5Ir3dOzPQ9Q30dC45J6QzH,"save your breath","this is what ____ feels like (Vol. 1-4)","JVKE",2022-09-23,165964,49,false,,2022-10-31T02:16:30Z,"","JVKE",0.483,0.491,2,-5.389,1,0.0694,0.695,0.000555,0.128,0.4,111.956,4
spotify:track:6Xom58OOXk2SoU711L2IXO,"Moscow Mule","Un Verano Sin Ti","Bad Bunny",2022-05-06,245939,87,true,,2022-10-30T20:16:30Z,"reggaeton,trap latino,latin,urbano latino","Rimas Entertainment LLC",0.804,0.674,5,-5.453,0,0.0333,0.294,0.00000118,0.115,0.292,99.968,4
spotify:track:0E0DRHf5PfMeor0ZCwB3oT,"Otro Atardecer","Un Verano Sin Ti","Bad Bunny;The Marías",2022-05-06,244444,83,false,,2022-10-30T19:53:51Z,"reggaeton,trap latino,latin,urbano latino,bedroom pop","Rimas Entertainment LLC",0.777,0.595,2,-6.79,1,0.0375,0.59,0.00139,0.0669,0.546,108.02,4
spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx,"Me Porto Bonito","Un Verano Sin Ti","Bad Bunny;Chencho Corleone",2022-05-06,178567,86,true,,2022-10-30T18:53:19Z,"reggaeton,trap latino,latin,urbano latino","Rimas Entertainment LLC",0.911,0.712,1,-5.105,0,0.0817,0.0901,0.0000268,0.0933,0.425,92.005,4
spotify:track:4uUG5RXrOk84mYEfFvj3cK,"I'm Good (Blue)","I'm Good (Blue)","David Guetta;Bebe Rexha",2022-08-26,175238,85,true,,2022-10-27T20:17:44Z,"edm","Parlophone UK",0.561,0.965,7,-3.673,0,0.0343,0.00383,0.00000707,0.371,0.304,128.04,4
spotify:track:47EiUVwUp4C9fGccaPuUCS,"DÁKITI","DÁKITI","Bad Bunny;JHAYCO",2020-10-30,205090,83,true,,2022-10-27T00:39:32Z,"reggaeton,trap latino,latin,urbano latino","Rimas Entertainment LLC",0.731,0.573,4,-10.059,0,0.0544,0.401,0.0000522,0.113,0.145,109.928,4
spotify:track:0EVlGhuy9WhftU4Pi67ngl,"Mal Acostumbrao","Mal Acostumbrao","Mario Baro;Dama;Dj Husky",2022-08-19,201818,0,false,,2022-10-19T22:37:39Z,"bachata","Pep's Music/MMN Group",0.772,0.566,6,-7.566,0,0.0374,0.368,0,0.146,0.893,109.968,4
spotify:track:38T0tPVZHcPZyhtOcCP7pF,"STAR WALKIN' (League of Legends Worlds Anthem)","STAR WALKIN' (League of Legends Worlds Anthem)","Lil Nas X",2022-09-22,210575,70,true,,2022-10-19T15:25:43Z,"","Columbia",0.637,0.715,2,-4.971,0,0.0455,0.148,0,0.0892,0.308,141.872,4
spotify:track:1mPxJsJih80iCIiX6JIz2a,"Señal","Bleu","Pinto Picasso;Vikina",2020-06-25,233288,38,false,,2022-10-10T01:26:23Z,"bachata","Bleu Era Music Corp",0.713,0.661,0,-9.437,0,0.0398,0.135,0,0.156,0.702,129.963,4
spotify:track:6FM8fR4bmC85bHgNX7LxXm,"La Postal","La Postal","Pinto Picasso",2016-12-09,206315,16,false,,2022-10-07T15:52:17Z,"bachata","El Cartel Records",0.558,0.84,6,-4.179,0,0.0356,0.0783,0,0.329,0.665,172.054,4
spotify:track:1lQLgYrxCuxaNd3rMPlXSv,"No Te Vayas","No Te Vayas","Pinto Picasso",2016-12-09,177293,14,false,,2022-10-07T15:50:27Z,"bachata","El Cartel Records",0.632,0.891,8,-4.023,0,0.0449,0.0485,0,0.0922,0.7,88.011,4
spotify:track:1IqrCzyf2sr6TpTeIxJ6b8,"Rock Star","Prima J","Prima J",2008-01-01,216426,39,false,,2022-10-06T01:23:45Z,"","Geffen",0.662,0.792,3,-4.3,0,0.109,0.0239,0,0.411,0.807,72.994,4
spotify:track:4ufZpjNv71NMj2m1JVniyW,"Corazón (You're Not Alone)","Prima J","Prima J",2008-01-01,184453,45,false,,2022-10-06T01:23:40Z,"","Geffen",0.737,0.73,2,-3.498,1,0.145,0.131,0,0.0735,0.67,87.207,4
spotify:track:1Ri6Hc6poPj2iCZZHcBg9e,"Picoteando por Ahí","Corazón","Henry Fiol",1986-01-01,340960,0,false,,2022-10-05T16:02:24Z,"salsa,son cubano","Sonotec",0.624,0.639,4,-9.487,0,0.0357,0.762,0,0.161,0.851,91.648,4
spotify:track:28BXqWI9e4hPMyJizqOQLT,"Cuento Breve","NATTIVIDAD","NATTI NATASHA",2021-09-24,228899,36,false,,2022-09-27T15:50:54Z,"reggaeton,latin,urbano latino,bachata","Sony Music Latin",0.77,0.764,11,-5.168,0,0.0311,0.117,0,0.0809,0.621,119.933,4
spotify:track:03sVjqRZTzKbCDjroICASq,"La Bachata","La Bachata","Lenier",2021-10-22,184746,0,false,,2022-09-27T15:48:01Z,"salsa,bachata","Mr. 305 Records",0.822,0.885,5,-3.14,0,0.0352,0.412,0.0000012,0.283,0.963,139.965,4
spotify:track:20yLo8tCAM1LXixAdBf3f2,"Si Te Preguntan... - feat. Nicky Jam & Jay Wheeler","Si Te Preguntan... (feat. Nicky Jam & Jay Wheeler)","Prince Royce;Nicky Jam;Jay Wheeler",2022-06-23,223073,58,false,,2022-09-27T15:42:05Z,"bachata,latin,reggaeton","Sony Music Latin",0.76,0.803,8,-2.867,0,0.0306,0.531,0,0.0555,0.922,136.945,4
spotify:track:3Q7o2zzvXj7QiSCumjBpvu,"AMANTES","AMANTES","Becky G;Daviles de Novelda",2022-09-16,180153,52,false,,2022-09-27T15:33:42Z,"reggaeton,latin,flamenco,flamenco urbano,flamenco pop","Kemosabe Records/RCA Records",0.731,0.777,10,-6.551,0,0.0374,0.0902,0.00000166,0.142,0.816,135.029,4
spotify:track:1DztJabkXg3WRLy5Ul0Snh,"SIRI","SIRI","Romeo Santos;Chris Lebron",2022-08-30,164102,52,false,,2022-09-12T03:06:42Z,"bachata,latin","Sony Music Latin",0.69,0.524,3,-5.552,1,0.146,0.418,0.00000463,0.0748,0.44,125.783,5
spotify:track:53AvjD9b3sEh5fg6Z7GANp,"Thought It'd Be Easy","Alt Therapy Session 1: Disillusion","Emanuel",2020-06-19,220900,30,true,,2022-09-09T16:14:13Z,"alternative r&b","Universal Music Canada",0.252,0.198,9,-8.712,1,0.031,0.874,0,0.0815,0.0689,174.08,4
spotify:track:2OcBwebjQsdJy76zWvLQvn,"Conceited (There's Something About Remy)","There's Something About Remy-Based On A True Story (Explicit)","Remy Ma",2006-01-01,219560,72,true,,2022-09-08T20:57:13Z,"","Universal Records",0.668,0.577,11,-7.808,1,0.447,0.204,0,0.156,0.564,99.565,4
spotify:track:4mmkhcEm1Ljy1U9nwtsxUo,"Through The Wire","The College Dropout","Kanye West",2004-02-10,221226,76,true,,2022-09-08T20:55:54Z,"rap","Roc-A-Fella",0.571,0.739,7,-6.11,1,0.247,0.00865,0.00000521,0.158,0.66,83.089,4
spotify:track:3qaHzxjNtFU7QiEuhGx70x,"Sin Fin","Sin Fin","Romeo Santos;Justin Timberlake",2022-08-30,234664,44,false,,2022-09-07T01:36:45Z,"bachata,latin","Sony Music Latin",0.757,0.856,0,-4.494,1,0.0605,0.192,0,0.065,0.764,127.993,4
spotify:track:5gLvVh8noIcQt36ISbR3P1,"When Everything is Gone","1952","Geoffroy",2019-11-01,225266,0,false,,2022-09-05T23:45:10Z,"","Bonsound",0.794,0.394,11,-14.263,0,0.0685,0.797,0.475,0.0896,0.267,117.998,4
spotify:track:1wenAEpaBQWPkytWh7faaR,"21 Days","1952","Geoffroy",2019-11-01,257746,0,false,,2022-09-05T23:41:25Z,"","Bonsound",0.677,0.548,2,-11.949,0,0.0958,0.572,0.00433,0.438,0.386,99.994,4
spotify:track:7cXVAtKlhVQdNQNzXUFLFv,"Sleeping on My Own","Coastline","Geoffroy",2017-03-10,207786,0,false,,2022-09-05T23:38:41Z,"","Bonsound",0.631,0.697,9,-7.625,0,0.0454,0.364,0.00285,0.115,0.277,149.954,4
